gene_id,Sig0alP,tmhmm,SwissProt_ID,SwissProt_Description,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_03716,0,0,P76257.1,RecName: Full=Probable ATP-dependent DNA helicase YoaA,3.126093,3.998314,3.246909,49.644532,60.45254,44.999566,46.211319,46.560631,50.143276
g_03717,0,0,Q7NHW1.1,RecName: Full=S-methyl-5'-thioadenosine phosphorylase; AltName: Full=5'-methylthioadenosine phosphorylase; Short=MTA phosphorylase; Short=MTAP,6.421938,3.029299,2.248134,0.169893,0,0,0.480379,0.637885,0.154725
g_03723,0,0,O05052.1,RecName: Full=Putative type I restriction enzyme HindVIIP R protein,7.689841,36.29208,28.396193,3.193434,3.109396,2.56935,2.293285,3.231371,1.994682
g_03727,0,0,NA,NA,4.684959,4.168199,3.458207,0,0,0,0.235717,0,0
g_03738,0,1,P24797.1,RecName: Full=Sodium/potassium-transporting ATPase subunit alpha-2; Short=Na(+)/K(+) ATPase alpha-2 subunit; AltName: Full=Sodium pump subunit alpha-2,32.751425,22.826531,25.568567,0.05808,0.02184,0.06683,3.170294,0.827248,0.122869
g_03739,0,0,Q1QU74.1,"RecName: Full=2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase; Short=MECDP-synthase; Short=MECPP-synthase; Short=MECPS",1.439001,2.683835,2.215643,2.191031,3.52355,5.838004,6.513099,2.926976,2.592107
g_03740,0,0,Q10094.1,RecName: Full=Uncharacterized protein C11D3.15,6.661171,6.168641,4.270224,0.157057,0.07868,0.205253,0.04825,0.040388,0.040726
g_03745,0,0,NA,NA,2.031014,0.521528,0.329636,3.178218,1.792378,1.197142,1.338713,2.262511,2.818736
g_03746,0,0,P56286.1,RecName: Full=Eukaryotic translation initiation factor 2 subunit alpha; Short=eIF-2-alpha,21.515198,10.169639,10.268865,0.075824,0,0,1.929491,2.939565,0.483712
g_03747,0,0,NA,NA,6.769815,8.09702,9.214355,1.634563,1.967994,1.127956,1.182287,1.401676,1.117278
g_03748,0,0,Q9P4X4.1,RecName: Full=Probable vesicular-fusion protein sec17 homolog,15.687646,3.539467,2.472699,0.095455,0.044968,0.078368,0.240269,0,0.132742
g_03749,0,0,NA,NA,46.540079,92.139069,95.433279,0.593272,0.815927,2.99508,1.015616,0.844567,0.266927
g_03761,0,0,P07275.2,"RecName: Full=Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial; Short=P5C dehydrogenase; AltName: Full=L-glutamate gamma-semialdehyde dehydrogenase; Flags: Precursor",10.545616,4.667596,2.969293,0.458175,0.516782,0.945077,1.427008,0.499539,0.190638
g_03763,0,0,NA,NA,11.02619,6.157087,6.515774,0.233041,0,0.318972,2.652141,2.503534,0.351185
g_03764,0,0,NA,NA,7.410171,2.12048,2.079238,0.083778,0.075734,0.031912,0,0,0
g_03765,0,0,P39683.3,RecName: Full=Nicotinate phosphoribosyltransferase; Short=NAPRTase,8.799511,9.740126,13.5097,0.231185,0,0.060934,0,0,0
g_03766,0,1,P53266.1,RecName: Full=Cytochrome oxidase assembly protein SHY1; AltName: Full=SURF1 homolog of Yeast; AltName: Full=SURF1-like protein,6.946602,1.932933,1.803304,0.167447,0,0,0,0,0.053402
g_03767,0,0,Q9USY7.1,RecName: Full=Transmembrane GTPase fzo1,12.508465,4.271617,2.609972,0.102203,0.143583,0.266855,0.064121,0.18228,0.083647
g_03770,0,0,NA,NA,2.008652,4.618787,2.063263,117.707594,103.207391,41.438169,92.285486,121.431907,150.561259
g_03771,0,0,NA,NA,3.163807,4.310458,2.438402,1.180934,0.541676,0.94816,0.622874,0.148549,0.44221
g_03777,0,0,P53899.1,RecName: Full=CDC48-associated ubiquitin-like/zinc finger protein 1; Short=CDC48-associated UBL/Zn-finger protein 1,34.03542,10.208661,7.691253,0.42358,0.311417,0.122709,0.55739,0.166461,0.102836
g_03778,0,0,NA,NA,16.179443,25.490098,35.45942,0.059409,0.051286,1.004954,0.391872,0.375602,0.19556
g_03779,0,0,Q47718.1,PUTATIVE PSEUDOGENE: RecName: Full=Putative transposase InsO for insertion sequence element IS911B,17.769289,25.542477,20.554722,3.806316,5.034663,5.209921,3.98396,3.980308,4.080709
g_03780,0,0,P21576.2,RecName: Full=Vacuolar protein sorting-associated protein 1,15.917544,3.105475,2.682912,0.335111,0.197361,0,0,0.060462,0.075027
g_03781,0,0,P53881.2,"RecName: Full=54S ribosomal protein L22, mitochondrial; AltName: Full=Mitochondrial large ribosomal subunit protein uL22m; Flags: Precursor",17.423656,6.027826,7.15355,0,0.039772,0,0.069044,0,0
g_03782,0,0,NA,NA,10.128699,4.24103,4.943001,0,0.080738,0.057538,1.205116,1.194395,0
g_03783,0,0,Q54M21.1,RecName: Full=DnaJ homolog subfamily C member 3 homolog; Flags: Precursor,4.05307,2.46289,1.796338,0.083778,0,0,1.007474,0.956972,0.066083
g_03785,0,0,Q5SLP1.1,RecName: Full=Ribonuclease TTHA0252,3.798325,2.412526,4.660822,0,0.193193,0.098936,0.143942,0,0.054579
g_03791,0,0,NA,NA,0.708659,1.183598,0.808249,177.002795,107.094749,67.032689,77.046743,68.92918,63.262739
g_03792,0,0,P35194.3,RecName: Full=U3 small nucleolar RNA-associated protein 20; Short=U3 snoRNA-associated protein 20; AltName: Full=U three protein 20,13.954282,5.305321,5.716245,0.016498,0,0.038882,0.025692,0.021379,0.049378
g_03796,0,1,Q86VP6.2,RecName: Full=Cullin-associated NEDD8-dissociated protein 1; AltName: Full=Cullin-associated and neddylation-dissociated protein 1; AltName: Full=TBP-interacting protein of 120 kDa A; Short=TBP-interacting protein 120A; AltName: Full=p120 CAND1 >A7MBJ5.1 RecName: Full=Cullin-associated NEDD8-dissociated protein 1; AltName: Full=Cullin-associated and neddylation-dissociated protein 1,5.302274,1.878368,3.094899,0,0,0,0,0.072472,0
g_03797,0,0,P0DOA0.1,RecName: Full=Sensor kinase CckA; Includes: RecName: Full=Protein histidine kinase; Includes: RecName: Full=Response regulator,6.48217,2.066484,2.998406,11.927086,10.444311,8.473893,12.835312,6.900974,8.238173
g_03798,0,0,NA,NA,7.134744,1.346715,1.303438,0,0,0.233189,0,0,0.115052
g_03799,0,0,NA,NA,5.659751,3.92456,3.7109,0.350281,1.004715,0.079358,0.460443,0.134326,0.330147
g_03801,0,0,P20604.1,RecName: Full=Serine/threonine-protein phosphatase PP1-1,3.997785,3.838189,3.808815,0,0.077825,0.09688,0.150561,0.041185,0
g_03803,0,0,P13466.1,RecName: Full=Gelation factor; AltName: Full=Actin-binding protein 120; Short=ABP-120,12.205466,4.764562,5.497117,0.0977,0.03787,0.074004,1.211998,2.280391,0.36848
g_03810,0,0,NA,NA,22.491361,13.719866,9.148919,31.504646,26.755591,21.431437,17.473783,22.991563,45.383411
g_03811,0,0,A5H0J2.1,"RecName: Full=Urea amidolyase; AltName: Full=Pyrimidine-degrading protein 13,15; AltName: Full=Uracil catabolism protein 3,5; Includes: RecName: Full=Urea carboxylase; Includes: RecName: Full=Allophanate hydrolase",5.790283,2.781561,2.580493,0,0,0,0,0,0.055755
g_03814,0,1,P28737.2,RecName: Full=Protein MSP1; AltName: Full=Tat-binding homolog 4,4.313535,2.913321,1.770747,0.086387,0,0.060693,0.116297,0,0
g_03817,0,0,F1ND48.2,RecName: Full=F-box DNA helicase 1; AltName: Full=F-box only protein 18,6.493581,1.411648,1.144434,0.319165,0.234097,0.115434,0.567519,0.450602,0.251905
g_03821,0,0,Q6C338.2,"RecName: Full=ATP synthase subunit gamma, mitochondrial; AltName: Full=F-ATPase gamma subunit; Flags: Precursor",73.51747,15.374205,10.478219,0.194386,0,0.075039,0,0,0.04352
g_03822,0,0,NA,NA,13.27288,1.836665,2.053447,0.200867,0.348662,0.065048,0.738417,0.356966,0.264081
g_03823,0,0,NA,NA,499.59572,144.025475,170.731719,0.765562,0.868868,1.630243,0.371849,0.886671,0.237236
g_03824,0,1,P42306.1,RecName: Full=Uncharacterized MFS-type transporter YxiO,7.955756,17.536611,13.246527,1.409607,1.451567,0.697396,1.256056,1.762541,1.990833
g_03825,0,0,NA,NA,8.301671,4.054686,2.47325,0,0,0.077698,2.825094,2.140063,0.046994
g_03826,0,0,NA,NA,0.867025,0.381029,0.690461,57.229391,45.107177,47.527826,36.232694,39.099838,42.398497
g_03829,0,0,P23641.1,"RecName: Full=Mitochondrial phosphate carrier protein; AltName: Full=Mitochondrial import receptor; AltName: Full=Phosphate transport protein; Short=PTP; AltName: Full=mPic 1; AltName: Full=p32; Contains: RecName: Full=Mitochondrial phosphate carrier protein, N-terminally processed",14.273942,37.111121,37.233277,0.185706,0.085351,0,0,0.0887,0.084554
g_03830,0,0,Q55C77.1,"RecName: Full=GDP-L-fucose synthase; AltName: Full=GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase",8.589558,3.544292,4.338094,0.088515,0.075248,0,1.091904,1.403736,0.036747
g_03836,0,0,A5A6I3.1,RecName: Full=Eukaryotic translation initiation factor 3 subunit F; Short=eIF3f; AltName: Full=Deubiquitinating enzyme eIF3f; AltName: Full=Eukaryotic translation initiation factor 3 subunit 5; AltName: Full=eIF-3-epsilon; AltName: Full=eIF3 p47,21.483585,10.468388,9.839186,0.631615,0.112984,0.19062,2.070073,2.165648,0.255337
g_03838,0,0,Q3ZFI7.1,RecName: Full=D-galacturonate reductase; AltName: Full=D-galacturonic acid reductase,8.730616,0.838497,0.196764,0.089362,0,0.078849,0,0,0
g_03845,0,1,Q5E733.1,RecName: Full=N-acetylneuraminate transporter,4.471947,18.044344,13.457221,1.689436,0.900481,0.687078,0.977751,1.657328,1.03864
g_03853,0,0,Q1QSZ0.1,RecName: Full=Translation initiation factor IF-2,14.479859,18.339124,15.829122,41.299984,45.048,47.190753,65.69478,28.679733,18.812921
g_03854,0,0,A4VNV6.1,RecName: Full=2-isopropylmalate synthase; AltName: Full=Alpha-IPM synthase; AltName: Full=Alpha-isopropylmalate synthase,26.342813,4.239918,3.487602,52.95464,33.606678,9.333724,72.602774,39.13947,43.47753
g_03859,0,0,P35200.1,"RecName: Full=Protein UPS2, mitochondrial; AltName: Full=Altered inheritance rate of mitochondrion protein 30; AltName: Full=Genetic interactor of prohibitins protein 1; AltName: Full=Unprocessed MGM1 protein 2",85.332145,32.327006,22.913544,0.12549,0.338447,0.616603,0.467807,0.109304,0.257138
g_03860,0,0,Q01369.1,RecName: Full=Guanine nucleotide-binding protein subunit beta-like protein; AltName: Full=Cross-pathway control WD-repeat protein cpc-2,36.201322,9.286367,9.778974,0.088253,0.133142,0.068136,0,0,0.047106
g_03861,0,0,NA,NA,3.658593,5.84543,3.819602,1.030895,1.135793,0.860916,1.001155,0.721818,0.866995
g_03862,0,0,NA,NA,1.585328,1.922763,1.547014,34.175416,36.486049,46.114906,38.696505,35.752201,51.216335
g_03863,0,0,NA,NA,4.428896,1.989072,2.163739,0.084492,0,0,0.249775,0.214998,0
g_03865,0,1,NA,NA,5.42913,2.920158,3.119638,0,0,0,1.315961,0.970059,0.038322
g_03867,0,0,P32257.3,RecName: Full=Mediator of RNA polymerase II transcription subunit 15; AltName: Full=Mediator complex subunit 15; AltName: Full=Transcription regulatory protein GAL11,5.580657,4.871967,4.460975,0.107795,0.038575,0.143583,0.036729,0.0451,0.032083
g_03868,1,0,P53121.1,RecName: Full=Putative flavin carrier protein 3; AltName: Full=FAD transporter 3; AltName: Full=TRP-like ion channel FLC3; Flags: Precursor,3.324138,5.398938,6.653902,0.059293,0.418327,0,0,0,0.183101
g_03869,0,1,NA,NA,1.799449,3.056604,4.45336,0,0,0,0.267405,0,0
g_03874,0,0,A9IGC3.1,RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70,12.88546,15.054567,15.612227,806.589706,193.866567,1406.451135,4283.994758,4039.799005,4039.174413
g_03880,0,0,P21693.2,RecName: Full=ATP-dependent RNA helicase DbpA,5.36709,3.818555,3.793494,0.390005,0,0,0.614967,0.385315,0.161104
g_03881,0,1,Q7SYH5.1,RecName: Full=Sodium-coupled monocarboxylate transporter 1; AltName: Full=Electrogenic sodium monocarboxylate cotransporter; Short=xSMCTe; AltName: Full=Sodium solute transporter Vito; AltName: Full=Solute carrier family 5 member 8,9.114115,34.300596,24.947953,3.091908,4.145089,3.070221,2.465861,3.314023,1.727538
g_03882,0,0,NA,NA,5.150935,1.05108,1.281561,0.154715,0,0.048816,0.656816,0.766162,0
g_03883,0,0,NA,NA,1.900956,0.370938,1.303908,19.190832,98.791024,8.472461,8.932547,12.310899,11.260465
g_03887,0,0,Q4W946.2,RecName: Full=2-oxoglutarate-Fe(II) type oxidoreductase; AltName: Full=Endocrocin synthesis protein D,5.330831,9.924683,8.686899,0.031366,0.057126,0.483974,0.133093,0.0403,0
g_03891,0,0,P36586.1,RecName: Full=GTP-binding protein ypt5,9.23494,1.102484,1.612687,0.012958,0,0.022676,0.144182,0,0.082778
g_03892,0,0,P49687.1,RecName: Full=Nucleoporin NUP145; AltName: Full=Nuclear pore protein NUP145; Contains: RecName: Full=Nucleoporin NUP145N; Short=N-NUP145; Contains: RecName: Full=Nucleoporin NUP145C; Short=C-NUP145; Flags: Precursor,13.004274,4.559254,3.19657,0.089246,0,0.133528,0.052696,0.041921,0.01085
g_03895,0,0,NA,NA,3.657719,3.6498,4.034891,0,0,0.065233,0,0.079376,0
g_03897,1,0,NA,NA,5.435379,4.361469,3.773606,7.034381,9.228871,7.198555,11.61397,6.42053,6.24535
g_03900,0,0,NA,NA,190.742951,90.458205,109.615364,2.077344,0.871732,1.432884,26.253044,32.262597,3.494597
g_03901,0,0,NA,NA,9.430838,21.631162,15.867502,0.135955,0.059482,2.228498,0.074787,0,0.183411
g_03903,0,1,P40961.2,RecName: Full=Prohibitin-1,14.325329,10.254352,10.673637,0.106599,0,0.464644,3.785156,3.375404,0.204204
g_03904,0,0,Q6CU52.1,"RecName: Full=Altered inheritance of mitochondria protein 9, mitochondrial; AltName: Full=Found in mitochondrial proteome protein 29; Flags: Precursor",3.636659,3.036967,3.358374,0.09502,0,0,0.11221,0.044633,0.080304
g_03906,0,0,Q2KU24.1,RecName: Full=tRNA-cytidine(32) 2-sulfurtransferase; AltName: Full=Two-thiocytidine biosynthesis protein A; AltName: Full=tRNA 2-thiocytidine biosynthesis protein TtcA,5.719534,3.904752,4.129406,0.336026,0,0,0.795426,1.404296,0.151479
g_03907,0,0,Q18347.1,RecName: Full=Putative protein C31H2.4,4.797055,3.351059,3.111815,0.185411,0,0,0.858591,0.768125,0
g_03908,0,0,Q9VR91.3,RecName: Full=Probable E3 ubiquitin-protein ligase HERC2; AltName: Full=HECT domain and RCC1-like domain-containing protein 2; AltName: Full=HECT-type E3 ubiquitin transferase HERC2,5.224993,1.811392,2.166029,0,0,0.061916,0.793282,0.724046,0.075171
g_03909,0,0,NA,NA,2.787729,3.015755,3.253014,0.751474,0.07638,0.912176,0.256603,0.158226,0.055121
g_03911,0,0,NA,NA,1.162438,1.476803,0.644995,63.885396,71.013406,95.253108,54.205757,68.331143,87.628729
g_03916,0,0,NA,NA,72.796638,236.00445,201.385828,11.799667,14.625021,5.41484,11.824326,21.131198,12.351872
g_03917,0,0,NA,NA,8.179379,3.585639,4.29578,0.077232,0,0.000756,0.546221,0.713101,0.080029
g_03918,0,0,NA,NA,37.34039,20.669726,20.681412,0.210673,0.166218,0.323861,5.985148,8.246957,1.001946
g_03921,0,0,Q7XPL2.2,"RecName: Full=Oxygen-dependent coproporphyrinogen-III oxidase, chloroplastic; Short=Coprogen oxidase; Short=Coproporphyrinogenase; Flags: Precursor",7.107635,22.032005,24.391924,1.863619,2.008353,1.366656,1.193199,2.748089,0.38566
g_03927,0,0,P72827.1,RecName: Full=Iron uptake protein A1; Flags: Precursor,1.582293,5.449069,1.933551,0.084171,0.716008,0,0.364023,0.820534,0.707307
g_03928,0,0,P35978.1,RecName: Full=Kinesin heavy chain,5.020862,1.727527,1.805477,0.040525,0.010904,0.008574,0.40804,0.49147,0.049399
g_03929,0,0,NA,NA,9.27537,11.947945,7.238831,0.084733,0,0.8773,0.187976,0.442556,0.586952
g_03930,0,0,NA,NA,6.392994,3.559571,1.833779,11.106281,12.012641,7.959016,9.957457,10.333776,14.29202
g_03931,0,0,P42356.4,RecName: Full=Phosphatidylinositol 4-kinase alpha; Short=PI4-kinase alpha; Short=PI4K-alpha; Short=PtdIns-4-kinase alpha,5.22761,1.154886,1.1666,0.089045,0,0,0.861901,1.269764,0.431462
g_03932,0,0,Q5VYK3.2,RecName: Full=Proteasome adapter and scaffold protein ECM29; AltName: Full=Ecm29 proteasome adapter and scaffold; AltName: Full=Proteasome-associated protein ECM29 homolog,4.400045,1.502847,1.466841,0.104092,0.073554,0,1.453442,0.783369,0.130657
g_03934,0,0,P36586.1,RecName: Full=GTP-binding protein ypt5,5.109939,5.200027,6.253586,0,0,0,0.228435,0.136294,0
g_03939,0,0,NA,NA,19.233631,26.947006,35.72157,0.584993,0.827851,0.893839,0.44219,0.721107,0.777707
g_03940,0,0,NA,NA,1.276227,1.343505,1.10591,48.03892,44.740468,61.453482,38.459668,45.473297,67.895389
g_03941,0,0,NA,NA,13.781353,7.660847,8.489019,0.098148,0.086018,0,1.44848,1.813159,0.065549
g_03942,0,0,Q7RYH7.1,RecName: Full=Pre-mRNA-splicing factor cwc-21,8.51786,2.527217,1.477378,0,0.073878,0.205629,0.118496,0.363443,0
g_03943,0,0,Q9C196.1,RecName: Full=cAMP-dependent protein kinase regulatory subunit; Short=PKA regulatory subunit,3.55151,3.584772,2.035265,0,0.142848,0,0.088173,0,0.087041
g_03944,0,1,NA,NA,14.385013,6.405592,6.608048,0.219258,0,0.017454,0.64628,0.848879,0.037025
g_03951,0,0,A4VPP0.1,RecName: Full=Translation initiation factor IF-2,9.012773,5.426528,4.210922,29.326749,31.546905,15.992511,25.188776,15.865385,24.216819
g_03956,0,1,NA,NA,4.221033,2.634422,1.946567,0.077148,0.039097,0.408817,0.069479,0.151542,0
g_03957,0,0,P06776.2,"RecName: Full=3',5'-cyclic-nucleotide phosphodiesterase 2; Short=PDEase 2; AltName: Full=High-affinity cAMP phosphodiesterase",5.075118,7.668807,8.71377,0,0.082278,0,0,0.086532,0
g_03958,0,0,NA,NA,3.551427,2.804707,2.958528,0.025605,0.102252,0.188561,0.175443,0,0
g_03963,0,0,P24180.2,RecName: Full=Multidrug export protein AcrE; AltName: Full=Acriflavine resistance protein E; AltName: Full=Protein EnvC; Flags: Precursor,11.457103,14.677256,8.858219,2.057418,1.352485,2.611704,2.241352,2.68871,2.441941
g_03965,0,0,Q8BIQ5.2,RecName: Full=Cleavage stimulation factor subunit 2; AltName: Full=CF-1 64 kDa subunit; AltName: Full=Cleavage stimulation factor 64 kDa subunit; Short=CSTF 64 kDa subunit; Short=CstF-64,5.654037,1.254459,2.086989,0.061902,0.116751,0.065605,0.036329,0.158602,0.067531
g_03966,0,0,Q5ZJN2.1,RecName: Full=Ras-related protein Rab-11A; Flags: Precursor,6.250272,1.992711,3.165343,0,0,0,1.555934,3.015524,0.22576
g_03967,0,0,P0ACL6.1,RecName: Full=Glc operon transcriptional activator >P0ACL5.1 RecName: Full=Glc operon transcriptional activator,2.531028,0.634763,0.36517,6.832646,2.530649,7.814375,6.860228,5.111252,16.310467
g_03968,0,0,NA,NA,6.691599,10.978479,7.917509,13.597506,11.634653,17.571114,15.681905,7.836099,5.790824
g_03969,0,0,NA,NA,2.701292,16.320596,12.136273,0.80227,0.935415,0.751082,0.859873,1.547153,0.803928
g_03971,0,1,P50102.1,RecName: Full=Ubiquitin carboxyl-terminal hydrolase 8; AltName: Full=Deubiquitinating enzyme 8; AltName: Full=Ubiquitin thioesterase 8; AltName: Full=Ubiquitin-specific-processing protease 8,4.264506,3.759317,4.018526,0,0,0,0.138039,0,0
g_03973,0,0,NA,NA,2.245265,3.754721,2.429349,0.289516,0.062241,0.251191,0.109077,0,0
g_03975,0,0,Q6GKT9.1,RecName: Full=DNA gyrase subunit A,77.909496,264.357895,217.45813,19.567647,25.694365,12.673049,11.702852,22.823928,11.754914
g_03977,1,1,NA,NA,3.965203,1.351222,3.086346,0,0.044513,0.196591,0.424034,0.820302,0
g_03983,0,0,NA,NA,31.688149,42.473912,36.861076,86.936706,88.304148,127.327269,140.288147,82.873576,36.084987
g_03986,0,0,A0M7D3.1,RecName: Full=tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase; AltName: Full=(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB; AltName: Full=tRNA-i(6)A37 methylthiotransferase,35.966541,110.320822,83.532919,9.166929,10.630911,7.367144,10.226608,12.286608,10.515239
g_03987,0,0,Q12230.1,RecName: Full=Sphingolipid long chain base-responsive protein LSP1,13.920094,28.393133,28.883235,0,0.058599,0.277182,0.296387,0.233636,0.165782
g_03988,0,1,A2CES0.1,RecName: Full=Neuferricin; AltName: Full=Cytochrome b5 domain-containing protein 2; Flags: Precursor,9.500544,1.590538,1.347883,0,0.154911,0.231117,0.579948,0.181695,0.115575
g_03997,0,0,P36519.2,"RecName: Full=54S ribosomal protein L7, mitochondrial; AltName: Full=Mitochondrial large ribosomal subunit protein uL5m; AltName: Full=YmL5; AltName: Full=YmL7; Flags: Precursor",19.2765,6.51575,5.782257,0,0,0.14487,0,0.08814,0
g_03998,0,1,P40169.1,RecName: Full=Uncharacterized plasma membrane protein YNL194C,14.998876,3.236537,3.406014,0,0.085351,0.14579,0,0,0
g_04009,0,1,NA,NA,1712.784477,4061.437574,3133.936219,23.488374,21.093808,45.610109,16.428653,12.947669,15.35247
g_04010,0,0,NA,NA,23.120006,6.376359,3.112517,0.298326,0.21977,1.2442,0.358786,0.630591,0.202587
g_04016,0,0,B2FQ39.1,RecName: Full=DNA-directed RNA polymerase subunit beta'; Short=RNAP subunit beta'; AltName: Full=RNA polymerase subunit beta'; AltName: Full=Transcriptase subunit beta',6.455366,1.61755,1.093465,0.116374,0.384438,0.528114,0.030173,0.1935,0.37971
g_04021,0,0,NA,NA,15.940924,11.706662,13.719189,0.096881,0.092512,0.241293,0.022364,0.148629,0
g_04023,0,0,NA,NA,8.7373,0.969551,0.643853,0,0.081226,0,0,0,0
g_04024,0,0,NA,NA,1.950561,0.952893,0.878976,3.724995,2.047145,7.836249,3.366979,1.788674,2.949805
g_04025,0,0,O14466.1,RecName: Full=Dolichol-phosphate mannosyltransferase; AltName: Full=Dolichol-phosphate mannose synthase; Short=DPM synthase; AltName: Full=Dolichyl-phosphate beta-D-mannosyltransferase; AltName: Full=Mannose-P-dolichol synthase; Short=MPD synthase,8.351078,1.574502,0.867081,0,0,0.057638,0,0,0
g_04028,0,0,NA,NA,762.88361,1474.053156,1664.544834,6.250582,5.264423,20.007957,7.152073,6.884704,4.500628
g_04029,0,0,A5F9G0.1,RecName: Full=Iron-regulated outer membrane virulence protein; Flags: Precursor,11.924687,5.218225,4.792598,30.778085,52.094875,18.312501,53.956347,6.432235,8.070923
g_04034,0,0,P19158.2,RecName: Full=Inhibitory regulator protein IRA2,5.775752,4.035471,4.644562,0.021326,0.07195,0.087382,0.018109,0.159062,0.092832
g_04035,0,0,P54995.1,RecName: Full=Dibenzothiophene desulfurization enzyme A,0.904281,0,0.113743,2.018004,6.996531,0.188883,1.566183,0.779508,0
